price,address,property_type,bedrooms,bathrooms,size_square_meters,latitude,longitude,borough,Price_per_square_meter
1150000.0,"Savernake Road, Hampstead, London, NW3",Maisonette,3.0,2.0,101.0,51.5555682,-0.1539387,Camden,11386.138613861383
1150000.0,"Bedford Row, WC1R, Holborn, London, WC1R",Flat,2.0,2.0,67.0,51.5191352,-0.1154919,Camden,17164.17910447761
1150000.0,"Maryon Mews, London, NW3",Terraced,2.0,1.0,70.0,51.5547483,-0.1663616,Camden,16428.571428571428
1150000.0,"John Street, WC1N, Bloomsbury, London, WC1N",Flat,2.0,2.0,62.0,51.5219971,-0.1153115,Camden,18548.3870967742
1150000.0,"Belsize Road, London, NW6",Flat,4.0,2.0,104.0,51.5416308,-0.1797975,Camden,11057.692307692309
1150000.0,"Dartmouth Park Road, Dartmouth Park, London, NW5",Ground Flat,3.0,2.0,94.0,51.5571311,-0.1470387,Camden,12234.04255319149
1127000.0,"Hillfield Court, Belsize Avenue",Apartment,2.0,2.0,106.0,51.5503229,-0.1667497763440515,Camden,10632.075471698114
1125000.0,"Belsize Park Gardens, Belsize Park NW3",Flat,2.0,2.0,94.0,51.5471642,-0.1654753,Camden,11968.08510638298
1100000.0,"Camden Town, NW1",Terraced,3.0,1.0,133.0,51.5241945,-0.1481438,Camden,8270.676691729323
1100000.0,"Well Walk, Hampstead, London, NW3",Flat,3.0,1.0,78.0,51.559113,-0.1734386,Camden,14102.564102564103
1100000.0,"Shaftesbury Avenue, London, Greater London, WC2H",Apartment,2.0,2.0,68.0,51.5121529,-0.1316178,Camden,16176.470588235294
1100000.0,"Gaisford Street, Kentish Town, London, NW5",Flat,3.0,1.0,98.0,51.5480126,-0.1410379,Camden,11224.489795918367
1100000.0,"Belsize Grove, NW3",Flat,2.0,1.0,79.0,51.5466556,-0.1720855,Camden,13924.050632911392
1100000.0,"Shaftesbury Avenue, WC2H, Covent Garden, London, WC2H",Flat,2.0,1.0,70.0,51.5152537,-0.1267949,Camden,15714.285714285714
1100000.0,"Southampton Row, Bloomsbury, London, WC1B",Flat,2.0,1.0,74.0,51.519594,-0.1218382,Camden,14864.864864864863
1100000.0,"Grafton Way, W1T, Fitzrovia, London, W1T",Flat,2.0,1.0,58.0,51.5234992,-0.1377315,Camden,18965.51724137931
1100000.0,"Canfield Gardens, London, NW6",Apartment,3.0,2.0,113.0,51.5443213,-0.1846192,Camden,9734.513274336285
1100000.0,"South Hill Park,Hampstead NW3",Flat,2.0,2.0,74.0,51.5589399,-0.1637079,Camden,14864.864864864863
1100000.0,"Agar Grove, Camden NW1",Terraced,3.0,1.0,251.0,51.543399,-0.1268505,Camden,4382.470119521912
1075000.0,"Huntley Street, Fitzrovia, WC1",Apartment,2.0,2.0,74.0,51.5220411,-0.1336894,Camden,14527.027027027028
1075000.0,"Belsize Avenue, London",Apartment,4.0,2.0,99.0,51.5500917,-0.1685033,Camden,10858.58585858586
1000000.0,"Compayne Gardens, South Hampstead, London, NW6",Flat,3.0,2.0,96.0,51.5450423,-0.1865243,Camden,10416.666666666666
1000000.0,"Frognal, Hampstead NW3, NW3",Semi-Detached,2.0,2.0,87.0,51.5564476,-0.1826113,Camden,11494.25287356322
1000000.0,"Frognal, Hampstead NW3, NW3",Semi-Detached,3.0,2.0,91.0,51.5564476,-0.1826113,Camden,10989.010989010989
1000000.0,"Maresfield Gardens, London, NW3",Flat,2.0,2.0,96.0,51.5492241,-0.1777073,Camden,10416.666666666666
1000000.0,"Ziggurat Building, Saffron Hill, EC1N",Apartment,2.0,1.0,102.0,51.5215833,-0.1073753749889451,Camden,9803.921568627453
1000000.0,"Ryland Road, Kentish Town, London, NW5",Flat,2.0,2.0,93.0,51.5474272,-0.1459061,Camden,10752.68817204301
1000000.0,"Finchley Road, West Hampstead, London, NW6",Flat,2.0,2.0,95.0,51.5472307,-0.1806964,Camden,10526.315789473683
1000000.0,"College Crescent, Swiss Cottage, NW3",Flat,3.0,2.0,139.0,51.5444881,-0.1748593,Camden,7194.244604316546
999950.0,"Haverstock Hill, London NW3",Flat,3.0,2.0,104.0,51.5518416,-0.166905,Camden,9614.903846153846
975000.0,"Fitzroy Road, Primrose Hill, London",Apartment,2.0,2.0,91.0,51.5399087,-0.1547993,Camden,10714.285714285714
975000.0,"New End, Hampstead, London, NW3",Flat,2.0,1.0,79.0,51.558164,-0.1763267,Camden,12341.772151898736
975000.0,"Gloucester Avenue, Primrose Hill, London, NW1",Maisonette,2.0,1.0,76.0,51.5373669,-0.1474585,Camden,12828.947368421052
950000.0,"Farringdon Road, Farringdon",Flat,3.0,2.0,92.0,51.51864,-0.1053392,Camden,10326.08695652174
950000.0,"Midford Place, Fitzrovia",Flat,2.0,2.0,88.0,51.5232751,-0.1371171,Camden,10795.454545454546
950000.0,Canfield Gardens. South Hampstead NW6,Apartment,2.0,2.0,93.0,51.5465895,-0.180582,Camden,10215.05376344086
950000.0,"Mortimer Crescent, London, NW6",Flat,3.0,2.0,111.0,51.537452,-0.1878601,Camden,8558.558558558558
950000.0,"Gascony Avenue, West Hampstead NW6",Flat,3.0,2.0,116.0,51.5426633,-0.1956073,Camden,8189.6551724137935
950000.0,"Prince of Wales Road, Kentish Town NW5",Flat,2.0,3.0,117.0,51.5458716,-0.1544051,Camden,8119.65811965812
949950.0,"Greencroft Gardens, West Hampstead, NW6",Apartment,2.0,2.0,103.0,51.5430407,-0.1856278,Camden,9222.815533980582
929950.0,"Belsize Park Gardens, London",Apartment,2.0,1.0,61.0,51.5455163,-0.1628557,Camden,15245.081967213117
925000.0,"Great Ormond Street, Bloomsbury",Flat,2.0,1.0,87.0,51.5221971,-0.1192621,Camden,10632.183908045978
925000.0,"Frognal, London NW3",Flat,2.0,1.0,86.0,51.5564476,-0.1826113,Camden,10755.813953488372
925000.0,"Warner Street, London, EC1R",Apartment,2.0,2.0,86.0,51.5235941,-0.112097,Camden,10755.813953488372
915000.0,"New Oxford Street, 
Covent Garden, WC1A",Flat,2.0,1.0,64.0,51.5160438,-0.1334694,Camden,14296.875
900000.0,"Southampton Row, WC1B, Bloomsbury, London, WC1B",Flat,2.0,1.0,64.0,51.5185333,-0.1209976,Camden,14062.5
900000.0,"Mill Lane, West Hampstead, London, NW6",Flat,4.0,2.0,109.0,51.5503051,-0.2070005,Camden,8256.880733944954
900000.0,"Swinton Street, King's Cross, London, WC1X",Flat,2.0,1.0,88.0,51.5291476,-0.1170789,Camden,10227.272727272728
900000.0,"Burton Street WC1, Bloomsbury, London, WC1H",Flat,2.0,2.0,89.0,51.5265952,-0.1282351,Camden,10112.359550561798
900000.0,"Westbere Road, West Hampstead, London",Apartment,3.0,2.0,99.0,51.5530063,-0.2057471,Camden,9090.90909090909
975000.0,"Fitzroy Road, Primrose Hill, London",Apartment,2.0,2.0,91.0,51.5399087,-0.1547993,Camden,10714.285714285714
899950.0,"Lancaster Drive, London",Ground Flat,3.0,1.0,91.0,51.5458872,-0.1691899,Camden,9889.56043956044
899950.0,"Lancaster Drive, London, NW3",Flat,2.0,1.0,91.0,51.5458872,-0.1691899,Camden,9889.56043956044
899950.0,"Finchley Road, Hampstead, NW3",Apartment,2.0,2.0,101.0,51.5472307,-0.1806964,Camden,8910.39603960396
895000.0,"High Holborn, Bloomsbury, London, WC1V",Apartment,2.0,2.0,72.0,51.5161939,-0.1246623,Camden,12430.555555555557
895000.0,"Maresfield Gardens, Hampstead, NW3",Flat,2.0,1.0,80.0,51.5492241,-0.1777073,Camden,11187.5
895000.0,"Finchley Road, Hampstead, London",Duplex,2.0,2.0,89.0,51.5472307,-0.1806964,Camden,10056.1797752809
895000.0,"Winchester Road, Swiss Cottage, NW3",Flat,2.0,2.0,92.0,51.5431893,-0.1722294,Camden,9728.260869565218
895000.0,"10 Finchley Road, London, NW3",Flat,2.0,2.0,87.0,51.5895887,-0.2001029,Camden,10287.35632183908
4750000.0,"Sugar Quay, City, London, EC3R",Flat,3.0,3.0,179.0,51.5078425,-0.0794066,City of London,26536.31284916201
3800000.0,"80 Houndsditch,London",Apartment,3.0,1.0,152.0,51.5145171,-0.0773436,City of London,25000.0
2350000.0,"Monkwell Square, City of London",Terraced,4.0,2.0,211.0,51.5181635,-0.0938448,City of London,11137.440758293838
2000000.0,"80 Houndsditch,London",Apartment,2.0,1.0,89.0,51.5145171,-0.0773436,City of London,22471.91011235955
1700000.0,"Great Tower Street, London EC3",Apartment,2.0,2.0,151.0,51.5105491,-0.082965,City of London,11258.278145695363
1400000.0,"Moor Lane, Moorgate, London, EC2Y",Flat,2.0,2.0,85.0,53.5709841,-2.582540622918281,City of London,16470.58823529412
1375000.0,"133-137 Fetter Lane, London, EC4A",Apartment,2.0,2.0,85.0,51.514880700000006,-0.1099320712370192,City of London,16176.470588235294
1150000.0,"Tudor Street, City, London, EC4Y",Flat,2.0,2.0,85.0,53.3806948,-1.4665673,City of London,13529.411764705885
1100000.0,"West Smithfield, City, London, EC1A",Flat,2.0,2.0,84.0,51.5178275,-0.1021753,City of London,13095.238095238095
950000.0,"Middlesex Street, London, E1",Duplex,2.0,2.0,90.0,51.5165669,-0.0767813,City of London,10555.555555555557
915000.0,"Andrewes House, Barbican, London, EC2Y",Apartment,1.0,1.0,71.0,51.5186519,-0.092247961104907,City of London,12887.323943661971
780000.0,"Roman House, Wood Street, London, EC2Y",Apartment,1.0,1.0,47.0,52.9804954,-0.5360963292418793,City of London,16595.744680851065
700000.0,"Fleet Street, 
City Of London, EC4Y",Flat,1.0,1.0,77.0,51.5136657,-0.1118342,City of London,9090.90909090909
555000.0,"75 Little Britain, London, EC1A",Flat,1.0,1.0,46.0,51.5170134,-0.098597,City of London,12065.217391304348
550000.0,"Bush Lane, City, London, EC4R",Flat,1.0,1.0,42.0,51.5110451,-0.0895151,City of London,13095.238095238095
545000.0,"Pepys Street, London, EC3N",Apartment,1.0,1.0,55.0,51.5107754,-0.077757,City of London,9909.09090909091
485000.0,"Priory House, Friar Street, EC4V",Flat,1.0,1.0,51.0,54.6966807,-1.1796058,City of London,9509.803921568628
4000000.0,"Bishops Walk, Croydon",Detached,6.0,6.0,743.0,51.3594779,-0.0479424,Croydon,5383.580080753702
2695000.0,"Newton Road, Purley, CR8",Detached,6.0,6.0,523.0,51.3497362,-0.0996607181572556,Croydon,5152.963671128107
2250000.0,"Shirley Hills Road, Croydon, CR0",Detached,5.0,3.0,248.0,51.3618929,-0.0534861,Croydon,9072.58064516129
2000000.0,"Crown Lane, SW16",Detached,5.0,3.0,413.0,57.1442064,-2.1020012,Croydon,4842.6150121065375
1700000.0,"Fitzjames Avenue, Croydon, CR0",Detached,5.0,2.0,408.0,51.3728662,-0.0698502,Croydon,4166.666666666667
1600000.0,"Fitzjames Avenue, Croydon, CR0",Detached,5.0,4.0,315.0,51.3728662,-0.0698502,Croydon,5079.36507936508
1500000.0,"Covington Way, London, SW16",Detached,5.0,5.0,279.0,51.4153915,-0.1091809,Croydon,5376.344086021505
1350000.0,"Whitehorse Lane, South Norwood, London, SE25",House,5.0,2.0,225.0,51.399903,-0.0856466,Croydon,6000.0
1275000.0,"Ryecroft Road, London, SW16",Detached,5.0,2.0,211.0,51.4552561,-0.0087448,Croydon,6042.654028436019
1250000.0,"Norbury Hill, Norbury, London, SW16",Detached,6.0,2.0,196.0,52.5426607,-2.946164,Croydon,6377.551020408163
1100000.0,"Radcliffe Road, Croydon, CR0",House,4.0,2.0,169.0,51.3749846,-0.0811401,Croydon,6508.87573964497
1100000.0,"Whitworth Road, South Norwood, London, SE25",Terraced,5.0,2.0,216.0,51.3997647,-0.0812154,Croydon,5092.592592592592
1000000.0,"Upper Grove, South Norwood, London, SE25",Detached,5.0,3.0,235.0,51.3975214,-0.0821212,Croydon,4255.31914893617
250000.0,"Hardcastle Close, Croydon, Surrey, CR0",Flat,2.0,1.0,48.0,51.388568,-0.074439,Croydon,5208.333333333333
1000000.0,"Hillcote Avenue, Norbury, London, SW16",Semi-Detached,7.0,4.0,272.0,51.4166663,-0.116191,Croydon,3676.470588235294
950000.0,"Beaufort Gardens, Norbury, London, SW16",Detached,7.0,4.0,173.0,51.4156599,-0.1199075,Croydon,5491.329479768786
880000.0,"Foxearth Road, Croydon, South Croydon, CR2",Terraced,5.0,3.0,157.0,51.3463352,-0.0603448,Croydon,5605.095541401274
850000.0,"Pollards Hill West, London, SW16",Semi-Detached,4.0,3.0,196.0,51.4021908,-0.1244888,Croydon,4336.734693877551
775000.0,"Shaw Crescent, Sanderstead",Detached,4.0,1.0,154.0,51.3339221,-0.0862167,Croydon,5032.467532467533
775000.0,"Gipsy Hill, Gipsy Hill, London, SE19",Maisonette,2.0,2.0,110.0,51.42448575,-0.0837539628509198,Croydon,7045.454545454545
750000.0,"Shirley Road, Croydon, Surrey",Semi-Detached,5.0,3.0,199.0,51.3748212,-0.0575329,Croydon,3768.844221105528
725000.0,"Virginia Road, Thornton Heath, CR7",Semi-Detached,3.0,1.0,167.0,51.4127662,-0.10539,Croydon,4341.317365269461
700000.0,"Ownstead Gardens, Sanderstead",Detached,4.0,1.0,132.0,51.3399427,-0.0837419,Croydon,5303.030303030303
700000.0,"Beatrice Avenue, Norbury, London, SW16",Semi-Detached,4.0,1.0,148.0,51.405588,-0.1211497,Croydon,4729.72972972973
700000.0,"Grange Gardens, London",Detached,3.0,1.0,123.0,51.5924563,-0.3776493,Croydon,5691.056910569106
650000.0,"Davidson Road, Croydon, CR0",House,5.0,3.0,149.0,51.391833,-0.0760133,Croydon,4362.416107382551
775000.0,"Shaw Crescent, Sanderstead",Detached,4.0,1.0,154.0,51.3339221,-0.0862167,Croydon,5032.467532467533
650000.0,"Whitehorse Road, South Norwood, London, SE25",Terraced,4.0,3.0,136.0,51.3872091,-0.09642,Croydon,4779.411764705882
650000.0,"Kilmartin Avenue, Norbury, London, SW16",Terraced,3.0,2.0,112.0,51.4031884,-0.1162407,Croydon,5803.571428571428
625000.0,"Grasmere Road, Purley",Semi-Detached,3.0,1.0,83.0,51.3399261,-0.1085961,Croydon,7530.120481927711
625000.0,"Grecian Crescent, Upper Norwood, London, SE19",House,3.0,1.0,81.0,51.4215256,-0.1046532,Croydon,7716.049382716049
625000.0,"Mitchley Avenue, Purley",Detached,3.0,1.0,98.0,51.3301286,-0.0946183,Croydon,6377.551020408163
625000.0,"Benett Gardens, Norbury, London, SW16",Terraced,5.0,3.0,159.0,51.4087657,-0.1310209,Croydon,3930.817610062893
600000.0,"Bensham Manor Road, Thornton Heath, CR7",Semi-Detached,4.0,1.0,180.0,51.3958947,-0.0974267,Croydon,3333.333333333333
600000.0,"Briar Road, Norbury, London, SW16",Terraced,5.0,2.0,150.0,51.402174,-0.1257023,Croydon,4000.0
600000.0,"Lower Barn Road, Purley",Semi-Detached,3.0,2.0,91.0,51.3332906,-0.1006136,Croydon,6593.406593406594
595000.0,"102a The Glade, Shirley, Croydon",Terraced,4.0,3.0,146.0,51.3835728,-0.0422928,Croydon,4075.3424657534247
580000.0,"Arundel Road, Croydon, CR0",Semi-Detached,3.0,1.0,144.0,51.3869297,-0.0932491,Croydon,4027.777777777778
580000.0,"Ardfern Avenue, Norbury, London, SW16",House,4.0,1.0,143.0,51.4039132,-0.1166376,Croydon,4055.944055944056
550000.0,"WALDEGRAVE ROAD, LONDON, SE19, Crystal Palace, London, SE19",Flat,3.0,2.0,86.0,51.4299932,-0.336594,Croydon,6395.348837209303
550000.0,"Shirley Road, Addiscombe, CR0",Terraced,3.0,2.0,101.0,51.3748212,-0.0575329,Croydon,5445.544554455446
550000.0,"Lonsdale Road, London",Terraced,4.0,1.0,95.0,51.4780556,-0.2486297,Croydon,5789.473684210527
550000.0,"Frant Road, Thornton Heath, CR7",Semi-Detached,5.0,2.0,134.0,51.3923712,-0.1082663,Croydon,4104.477611940299
535000.0,"Falkland Park Avenue, London",End of Terrace,3.0,1.0,91.0,51.4046447,-0.0859484,Croydon,5879.120879120879
525000.0,"Bensham Close, Thornton Heath, CR7",Terraced,3.0,1.0,114.0,51.3969238,-0.0994176,Croydon,4605.263157894737
525000.0,"Woodside Avenue, South Norwood, SE25",Terraced,3.0,1.0,91.0,51.3907211,-0.0669345,Croydon,5769.2307692307695
525000.0,"Northborough Road, SW16, Norbury, London, SW16",Terraced,3.0,1.0,91.0,51.4057615,-0.1290712,Croydon,5769.2307692307695
525000.0,"Brighton Road, Purley, Surrey, CR8",Apartment,2.0,2.0,97.0,51.3383164,-0.116762,Croydon,5412.371134020618
500000.0,"Nova Road,  Croydon, CR0",Terraced,4.0,2.0,120.0,51.3827187,-0.1040325,Croydon,4166.666666666667
500000.0,"Lonsdale Road, South Norwood, London, SE25",House,4.0,2.0,113.0,51.3988802,-0.0653918,Croydon,4424.778761061947
500000.0,"Woodside Green, London",End of Terrace,3.0,1.0,90.0,51.388046,-0.069454,Croydon,5555.555555555556
500000.0,"Acacia Road, Norbury, London, SW16",Semi-Detached,4.0,2.0,97.0,51.412715,-0.1241748,Croydon,5154.639175257732
500000.0,"Westbrook Road, CR7, Thornton Heath, CR7",Bungalow,2.0,1.0,79.0,51.4088277,-0.0932226,Croydon,6329.113924050633
500000.0,"Fullerton Road, Croydon",Detached,3.0,2.0,84.0,51.3834788,-0.0811171,Croydon,5952.380952380952
500000.0,"Church Road, Crystal Palace, London, SE19",Flat,2.0,2.0,72.0,51.4185971,-0.0798162,Croydon,6944.444444444444
4000000.0,"Mount Park Road, W5",Detached,5.0,4.0,440.0,51.5181707,-0.3027637,Ealing,9090.90909090909
3600000.0,"Hillcroft Crescent, London",Detached,5.0,5.0,301.0,51.5200578,-0.3005058,Ealing,11960.132890365448
3250000.0,"South Parade, London, W4",Semi-Detached,6.0,3.0,351.0,51.4959371,-0.2628037,Ealing,9259.25925925926
3000000.0,"Culmington Road, London",Detached,6.0,3.0,339.0,51.5072142,-0.3117294,Ealing,8849.557522123894
3000000.0,"Montpelier Road, Ealing, London, W5",Detached,8.0,4.0,464.0,51.5225773,-0.3046903,Ealing,6465.517241379311
3000000.0,"Wolverton Gardens, Ealing, London, W5",Detached,7.0,5.0,569.0,51.511631,-0.2888696,Ealing,5272.4077328646745
2800000.0,"The Pavement, W5",End of Terrace,8.0,4.0,243.0,51.4612137,-0.1392464,Ealing,11522.633744855968
2750000.0,"The Mall, London, W5",House,6.0,2.0,443.0,51.506155,-0.1300842,Ealing,6207.674943566592
2500000.0,"Chatsworth Road, W5",Detached,7.0,5.0,478.0,51.5252619,-0.2897996,Ealing,5230.125523012553
2500000.0,"Gunnersbury Avenue, London, W5",Detached,5.0,1.0,217.0,51.4987237,-0.2829401,Ealing,11520.73732718894
2500000.0,"Dickens Yard, Ealing, London, W5",Flat,3.0,3.0,133.0,51.51367975,-0.3069417067619737,Ealing,18796.992481203008
2300000.0,"Cleveland Road, Ealing, W13",House,7.0,2.0,306.0,51.4981817,-0.2659017,Ealing,7516.339869281046
2000000.0,"Messaline Avenue,Acton,London",Semi-Detached,5.0,3.0,235.0,51.5149268,-0.2652574,Ealing,8510.63829787234
2000000.0,"Twyford Avenue, London",Detached,6.0,3.0,367.0,51.5109223,-0.281577,Ealing,5449.591280653951
1950000.0,"Windsor Road, W5",End of Terrace,6.0,6.0,222.0,53.6048024,-0.8375959,Ealing,8783.783783783783
1895000.0,"Birkdale Road, Ealing, London, W5",Detached,5.0,3.0,263.0,51.5251993,-0.3000572,Ealing,7205.32319391635
1850000.0,"Montague Gardens, W3",Semi-Detached,4.0,3.0,258.0,51.5136216,-0.2835938,Ealing,7170.542635658915
1749000.0,"Sunnyside Road, W5",Semi-Detached,5.0,3.0,204.0,55.8664735,-4.0285849,Ealing,8573.529411764706
1700000.0,"Delamere Road, London",Semi-Detached,6.0,2.0,219.0,51.5056619,-0.2948365,Ealing,7762.557077625571
1250000.0,"Arlington Road, Ealing, London, W13",House,4.0,2.0,174.0,51.5162739,-0.3166115,Ealing,7183.908045977011
1695000.0,"Warwick Road, Ealing, W5",House,4.0,2.0,169.0,51.5087324,-0.2940466,Ealing,10029.585798816568
1675000.0,"Evershed Walk, Chiswick, London, W4",Penthouse,2.0,3.0,171.0,51.49667645,-0.2655450266726176,Ealing,9795.3216374269
1675000.0,"Tring Avenue, London",Semi-Detached,5.0,2.0,195.0,51.5491763,-0.2821406,Ealing,8589.74358974359
1650000.0,"Church Lane, Ealing",Detached,5.0,2.0,209.0,51.5065246,-0.3105354,Ealing,7894.736842105263
1600000.0,"Dickens Yard, Ealing, London, W5",Flat,3.0,2.0,156.0,51.51367975,-0.3069417067619737,Ealing,10256.410256410256
1075000.0,"Weymouth Avenue, London",End of Terrace,3.0,1.0,94.0,51.6179371,-0.2497073,Ealing,11436.170212765956
1595000.0,"Woodfield Road, London",Semi-Detached,5.0,2.0,188.0,51.4762,-0.4050367,Ealing,8484.04255319149
1595000.0,"Woodfield Road, Ealing, London, W5",Semi-Detached,5.0,3.0,195.0,51.5249824,-0.3086758,Ealing,8179.48717948718
1500000.0,"Hatfield Road, London, W4",Detached,3.0,3.0,133.0,51.537206,0.1386193,Ealing,11278.195488721803
1500000.0,"Delamere Road, London, W5",Semi-Detached,6.0,3.0,244.0,51.5056619,-0.2948365,Ealing,6147.540983606557
1500000.0,"The Crescent, Acton London, W3",Semi-Detached,5.0,3.0,240.0,51.5167562,-0.2571357,Ealing,6250.0
1500000.0,"Bradley Gardens, London",Semi-Detached,5.0,3.0,197.0,51.518005,-0.3193833,Ealing,7614.213197969543
1295000.0,"Fielding Road, London, W4",Terraced,4.0,1.0,132.0,51.500306,-0.2581667,Ealing,9810.60606060606
1500000.0,"Goldsmith Road, Acton, London",Semi-Detached,5.0,2.0,206.0,51.5089893,-0.2629619,Ealing,7281.553398058252
1500000.0,"The Crescent, Acton, London, W3",House,5.0,3.0,225.0,51.5167562,-0.2571357,Ealing,6666.666666666667
1500000.0,"Abelard Place, London, W5",Terraced,4.0,2.0,165.0,51.4986459,-0.3028947,Ealing,9090.90909090909
1450000.0,"Evelyn Road, London, W4",Terraced,4.0,4.0,168.0,51.6491278,-0.1546763,Ealing,8630.952380952382
1400000.0,"Hepburn Place, Acton, London, W3",Semi-Detached,4.0,2.0,162.0,51.5123781,-0.2725292,Ealing,8641.975308641975
1350000.0,"St Dunstans Avenue, Acton, London, W3",Detached,6.0,2.0,219.0,51.5178148,-0.2616581,Ealing,6164.383561643836
1350000.0,"Sir Alexander Close, London",House,5.0,3.0,226.0,51.5092453,-0.2479571,Ealing,5973.451327433629
1350000.0,"Bedford Park Mansions, London, W4",Apartment,3.0,2.0,119.0,51.4962824,-0.2590133195179795,Ealing,11344.53781512605
1350000.0,"St. Dunstans Avenue, Acton, London",Detached,5.0,2.0,266.0,51.5178148,-0.2616581,Ealing,5075.187969924812
495000.0,"Little Ealing Lane, London",Apartment,3.0,1.0,77.0,51.4969146,-0.3116229,Ealing,6428.571428571428
1295000.0,"Boddington Gardens, Acton, London, W3",End of Terrace,5.0,5.0,217.0,51.5037406,-0.2841144,Ealing,5967.741935483871
1295000.0,"Fielding Road, London, W4",Terraced,4.0,1.0,132.0,51.500306,-0.2581667,Ealing,9810.60606060606
1295000.0,"Hills Mews, Florence Road, Ealing, W5",Semi-Detached,4.0,3.0,192.0,51.51190255,-0.2979653953064204,Ealing,6744.791666666667
1250000.0,"Arlington Road, Ealing, London",Semi-Detached,4.0,2.0,173.0,51.5162739,-0.3166115,Ealing,7225.43352601156
1250000.0,"Arlington Road, Ealing, London, W13",House,4.0,2.0,174.0,51.5162739,-0.3166115,Ealing,7183.908045977011
1250000.0,"Wimborne Gardens, W13",Semi-Detached,4.0,2.0,147.0,51.5211039,-0.3167109,Ealing,8503.401360544218
1200000.0,"Derwentwater Road,Acton,London",Semi-Detached,4.0,2.0,159.0,51.5089563,-0.2703255,Ealing,7547.169811320755
1200000.0,"St Dunstans Gardens, London",Semi-Detached,3.0,2.0,162.0,51.5133955,-0.2621136978199566,Ealing,7407.407407407408
1150000.0,"Helena Road, London",Apartment,3.0,2.0,124.0,51.5236123,-0.3028268,Ealing,9274.193548387097
